S.No.,name,datetime,Daypart,DayType,Items
19775,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19776,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19777,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19778,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19779,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19780,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19781,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19782,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19783,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19784,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19785,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19786,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19787,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19788,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19789,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19790,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19791,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19792,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19793,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19794,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19795,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19796,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19797,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19798,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19799,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19800,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19801,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19802,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19803,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19804,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19805,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19806,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19807,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19808,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19809,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19810,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19811,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19812,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19813,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19814,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19815,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19816,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19817,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19818,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19819,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19820,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19821,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19822,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19823,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19824,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19825,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19826,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19827,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19828,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19829,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19830,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19831,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19832,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19833,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19834,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19835,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19836,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19837,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19838,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19839,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19840,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19841,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19842,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19843,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19844,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19845,"Edinburgh,United Kingdom",9/3/2017,Evening,Weekday,Americano
19846,"Edinburgh,United Kingdom",9/3/2017,Evening,Weekday,Americano
19847,"Edinburgh,United Kingdom",9/3/2017,Evening,Weekday,Americano
19848,"Edinburgh,United Kingdom",9/3/2017,Evening,Weekday,Americano
19849,"Edinburgh,United Kingdom",9/3/2017,Evening,Weekday,Americano
19850,"Edinburgh,United Kingdom",9/3/2017,Evening,Weekday,Americano
19851,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19852,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19853,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19854,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19855,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19856,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19857,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19858,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19859,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19860,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19861,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19862,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19863,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19864,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19865,"Edinburgh,United Kingdom",9/3/2017,Morning,Weekday,Americano
19866,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19867,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19868,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19869,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19870,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19871,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19872,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19873,"Edinburgh,United Kingdom",9/3/2017,Afternoon,Weekday,Americano
19874,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19875,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19876,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19877,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19878,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19879,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19880,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19881,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19882,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19883,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19884,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19885,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19886,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19887,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19888,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19889,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19890,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19891,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19892,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19893,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19894,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19895,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19896,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19897,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19898,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19899,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19900,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19901,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19902,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19903,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19904,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19905,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19906,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19907,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19908,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19909,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19910,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19911,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19912,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19913,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19914,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19915,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19916,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19917,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19918,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19919,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19920,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekday,Earl Grey Tea
19921,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19922,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19923,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19924,"Edinburgh,United Kingdom",9/4/2017,Morning,Weekend,Earl Grey Tea
19925,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19926,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19927,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19928,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19929,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19930,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19931,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19932,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19933,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19934,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19935,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19936,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19937,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19938,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19939,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19940,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19941,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19942,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19943,"Edinburgh,United Kingdom",9/4/2017,Afternoon,Weekend,Earl Grey Tea
19944,"Edinburgh,United Kingdom",9/5/2017,Afternoon,Weekday,Earl Grey Tea
19945,"Edinburgh,United Kingdom",9/6/2017,Afternoon,Weekday,Earl Grey Tea
19946,"Edinburgh,United Kingdom",9/7/2017,Afternoon,Weekday,Earl Grey Tea
19947,"Edinburgh,United Kingdom",9/8/2017,Afternoon,Weekday,Americano
19948,"Edinburgh,United Kingdom",9/9/2017,Afternoon,Weekday,Americano
19949,"Edinburgh,United Kingdom",9/10/2017,Afternoon,Weekday,Americano
19950,"Edinburgh,United Kingdom",9/11/2017,Afternoon,Weekday,Americano
19951,"Edinburgh,United Kingdom",9/12/2017,Afternoon,Weekday,Chai Tea Latte
19952,"Edinburgh,United Kingdom",9/13/2017,Afternoon,Weekday,Chai Tea Latte
19953,"Edinburgh,United Kingdom",9/14/2017,Afternoon,Weekday,Chai Tea Latte
19954,"Edinburgh,United Kingdom",9/15/2017,Afternoon,Weekday,Chai Tea Latte
19955,"Edinburgh,United Kingdom",9/16/2017,Afternoon,Weekday,Vanilla Latte
19956,"Edinburgh,United Kingdom",9/17/2017,Afternoon,Weekday,Chai Tea Latte
19957,"Edinburgh,United Kingdom",9/18/2017,Afternoon,Weekday,Chai Tea Latte
19958,"Edinburgh,United Kingdom",9/19/2017,Afternoon,Weekday,Vanilla Latte
19959,"Edinburgh,United Kingdom",9/20/2017,Afternoon,Weekday,Earl Grey Tea
19960,"Edinburgh,United Kingdom",9/21/2017,Afternoon,Weekday,Americano
19961,"Edinburgh,United Kingdom",9/22/2017,Afternoon,Weekday,Chai Tea Latte
19962,"Edinburgh,United Kingdom",9/23/2017,Afternoon,Weekday,Earl Grey Tea
19963,"Edinburgh,United Kingdom",9/24/2017,Afternoon,Weekday,Earl Grey Tea
19964,"Edinburgh,United Kingdom",9/25/2017,Afternoon,Weekday,Earl Grey Tea
19965,"Edinburgh,United Kingdom",9/26/2017,Afternoon,Weekday,Earl Grey Tea
19966,"Edinburgh,United Kingdom",9/27/2017,Afternoon,Weekday,Earl Grey Tea
19967,"Edinburgh,United Kingdom",9/28/2017,Afternoon,Weekday,Earl Grey Tea
19968,"Edinburgh,United Kingdom",9/29/2017,Afternoon,Weekday,Earl Grey Tea
19969,"Edinburgh,United Kingdom",9/30/2017,Afternoon,Weekday,Chai Tea Latte
19970,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19971,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19972,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19973,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19974,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19975,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19976,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19977,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19978,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19979,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19980,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19981,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19982,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19983,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19984,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19985,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19986,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19987,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19988,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19989,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19990,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19991,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19992,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19993,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19994,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
19995,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19996,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19997,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19998,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
19999,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20000,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20001,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20002,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20003,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20004,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20005,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20006,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20007,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20008,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20009,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20010,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20011,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20012,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20013,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20014,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20015,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20016,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20017,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20018,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20019,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20020,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20021,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20022,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20023,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20024,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20025,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20026,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20027,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20028,"Edinburgh,United Kingdom",10/1/2017,Morning,Weekday,Vanilla Latte
20029,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20030,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20031,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20032,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20033,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20034,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20035,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20036,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20037,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20038,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20039,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20040,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20041,"Edinburgh,United Kingdom",10/1/2017,Afternoon,Weekday,Vanilla Latte
20042,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20043,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20044,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20045,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20046,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20047,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20048,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20049,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20050,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20051,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20052,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20053,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20054,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20055,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20056,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20057,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20058,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20059,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20060,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20061,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20062,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20063,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20064,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20065,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20066,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20067,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20068,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20069,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20070,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20071,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20072,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20073,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20074,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20075,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20076,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20077,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20078,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20079,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20080,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20081,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20082,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20083,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20084,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20085,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20086,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20087,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20088,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20089,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20090,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20091,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20092,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20093,"Edinburgh,United Kingdom",10/2/2017,Afternoon,Weekday,Americano
20094,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20095,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20096,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20097,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20098,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20099,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20100,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20101,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20102,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20103,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20104,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20105,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20106,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
20107,"Edinburgh,United Kingdom",10/2/2017,Morning,Weekday,Americano
